# Produced using StockPerson Data Generator (chapter 1.0)
# https://github.com/bahmanm/stockperson/
# docNo,customer,date,total,discount,lineNo,product,qty,price,lineAmt
vGCpjg,LAHJLuidD,2022-08-13,171984335.43,45.96,10,PNXhi,99,20291.08,2008817.31598505595
vGCpjg,LAHJLuidD,2022-08-13,171984335.43,45.96,11,62,336,91352.15,30694322.81848878960
vGCpjg,LAHJLuidD,2022-08-13,171984335.43,45.96,12,EgN,484,77018.06,37276745.49783936928
vGCpjg,LAHJLuidD,2022-08-13,171984335.43,45.96,13,9Q5A,964,42544.28,41012686.78326986624
HKa7Ah,LAHJLuidD,2022-07-10,275246780.63,19.87,1,WSjQwT,871,57284.27,49894607.014860911966
HKa7Ah,LAHJLuidD,2022-07-10,275246780.63,19.87,2,F6iTe,169,99108.04,16749259.72028951512
HKa7Ah,LAHJLuidD,2022-07-10,275246780.63,19.87,3,rtqQek,322,34503.21,11110035.48864403348
HKa7Ah,LAHJLuidD,2022-07-10,275246780.63,19.87,4,PoUt,747,64473.04,48161362.07199649797
HKa7Ah,LAHJLuidD,2022-07-10,275246780.63,19.87,5,sxlgr,7,41723.47,292064.3228313237
HKa7Ah,LAHJLuidD,2022-07-10,275246780.63,19.87,6,0tgOMyF,654,97757.29,63933269.55463679664
HKa7Ah,LAHJLuidD,2022-07-10,275246780.63,19.87,7,1Oyp69,288,46069.72,13268081.749549824
HKa7Ah,LAHJLuidD,2022-07-10,275246780.63,19.87,8,n7h8YO,746,96188.86,71756892.5096620676
HKa7Ah,LAHJLuidD,2022-07-10,275246780.63,19.87,9,9hFYm,569,9123.76,5191421.344150086197
HKa7Ah,LAHJLuidD,2022-07-10,275246780.63,19.87,10,j,139,35137.19,4884070.509989968266
HKa7Ah,LAHJLuidD,2022-07-10,275246780.63,19.87,11,h3FR,701,83112.65,58261968.74846533162
vYTDqq,LAHJLuidD,2023-06-09,153871943.12,49.22,1,spJaJD,464,166.90,77441.8153735254448
vYTDqq,LAHJLuidD,2023-06-09,153871943.12,49.22,2,3ZC,690,94244.15,65028467.9619502740
vYTDqq,LAHJLuidD,2023-06-09,153871943.12,49.22,3,GPrI,567,38958.08,22089231.97473212388
vYTDqq,LAHJLuidD,2023-06-09,153871943.12,49.22,4,nYPzg,53,16709.26,885591.214138452574
vYTDqq,LAHJLuidD,2023-06-09,153871943.12,49.22,5,uLpN,115,49475.85,5689723.06793550670
vYTDqq,LAHJLuidD,2023-06-09,153871943.12,49.22,6,l5Ej6u,942,59441.67,55994054.84290504044
vYTDqq,LAHJLuidD,2023-06-09,153871943.12,49.22,7,trnOsv,350,2448.86,857103.7719604585750
vYTDqq,LAHJLuidD,2023-06-09,153871943.12,49.22,8,E4Inu,778,10818.15,8416523.68584538612
vYTDqq,LAHJLuidD,2023-06-09,153871943.12,49.22,9,QyFXj,913,99136.49,90511621.19210126388
vYTDqq,LAHJLuidD,2023-06-09,153871943.12,49.22,10,J,696,1995.67,1388992.0559263843968
vYTDqq,LAHJLuidD,2023-06-09,153871943.12,49.22,11,PBd,921,30502.75,28093037.387503925553
vYTDqq,LAHJLuidD,2023-06-09,153871943.12,49.22,12,BQoJHne,329,72995.65,24015572.0648281718
SP1qkd,NMriDdm,2024-03-06,172789136.01,30.14,1,bqzJsVT,599,14090.76,8440369.99112706728
SP1qkd,NMriDdm,2024-03-06,172789136.01,30.14,2,M,341,18758.03,6396489.822723180565
SP1qkd,NMriDdm,2024-03-06,172789136.01,30.14,3,pr5f3,782,86048.07,67289594.35423995204
SP1qkd,NMriDdm,2024-03-06,172789136.01,30.14,4,7eRrSe,100,29675.64,2967564.29915041500
SP1qkd,NMriDdm,2024-03-06,172789136.01,30.14,5,vE4DW9E,11,63773.00,701503.03988780565
SP1qkd,NMriDdm,2024-03-06,172789136.01,30.14,6,Q78xI,499,80519.18,40179075.44475880129
SP1qkd,NMriDdm,2024-03-06,172789136.01,30.14,7,xd8mEI,205,72171.11,14795078.67076360365
SP1qkd,NMriDdm,2024-03-06,172789136.01,30.14,8,tTYZ6,89,67238.34,5984212.73392906196
SP1qkd,NMriDdm,2024-03-06,172789136.01,30.14,9,i8Chbic,527,98607.89,51966360.36139121048
SP1qkd,NMriDdm,2024-03-06,172789136.01,30.14,10,fzw5g,731,33271.30,24321322.478276099315
SP1qkd,NMriDdm,2024-03-06,172789136.01,30.14,11,PHz,486,35037.87,17028409.18214858382
SP1qkd,NMriDdm,2024-03-06,172789136.01,30.14,12,pnkh,225,32406.26,7291410.48554291325
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,1,JXD9Lff,975,52421.01,51110488.589758185900
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,2,2W,150,97349.57,14602436.66939887350
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,3,rv,104,37026.25,3850730.55120727480
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,4,lTpqb9K,914,127.52,116558.89705281136352
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,5,mcq,714,46883.95,33475145.72979142146
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,6,60LO4,631,66613.46,42033098.62273972072
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,7,xl,634,14043.57,8903628.611066690756
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,8,unjs,362,93907.96,33994684.57716991512
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,9,0Hm,520,4622.43,2403666.842926799320
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,10,Qq2H4,997,81690.64,81445577.00888796431
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,11,TCQ,126,57131.99,7198631.409501871290
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,12,bG,136,7207.76,980256.499820864856
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,13,1Ex4I3,745,84506.46,62957312.87486880635
ZzTu4J,MXIpmmP,2021-07-07,110983468.67,68.58,14,Zg,256,39669.41,10155371.39836686336
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,1,Qq2H4,718,81690.64,58653885.95023225514
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,2,D5A,333,35205.32,11723373.94160683917
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,3,E,954,99664.47,95079912.00768626958
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,4,fSL1,159,99563.34,15830572.52534504622
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,5,3hLPe,602,98127.50,59072756.36338923434
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,6,io,117,26954.34,3153658.15714846806
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,7,05p6,297,34601.16,10276546.53269221362
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,8,Zg,339,39669.41,13447933.21893111984
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,9,Wkgw,380,97763.37,37150083.29229329680
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,10,Xwe8,798,18777.42,14984385.24215560158
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,11,Dbh,290,68987.09,20006258.06315694590
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,12,qKT81Jn,963,45894.46,44196368.06853873279
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,13,3lK,603,5279.16,3183338.0681678803725
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,14,S1c,893,47424.60,42350174.54379114647
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,15,kV,161,52873.06,8512562.97678252935
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,16,9VSA,550,41579.48,22868718.28459675600
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,17,es,894,95649.88,85510995.38235827466
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,18,Is,912,5254.81,4792395.691631937552
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,19,UXI1d,70,87880.58,6151640.93613207180
iw6oOs,mfYqFdXGy,2022-02-13,487987513.62,17.92,20,2DfLj,849,44345.12,37649011.99899109608
yWVOJ3,WuFqjw,2023-04-17,43402021.13,50.52,1,0sL,963,44378.96,42736946.00953515822
yWVOJ3,WuFqjw,2023-04-17,43402021.13,50.52,2,51,790,56946.65,44987860.49073797390
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,1,BQoJHne,748,72995.65,54600753.5090926216
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,2,FSLYT5,291,81893.39,23830978.67785231644
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,3,2U,745,17689.55,13178718.94269710575
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,4,xIhNo,681,37427.45,25488097.2772239498
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,5,bAt,368,56354.58,20738488.56310314176
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,6,vEzB9W2,330,55052.45,18167310.5354585460
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,7,9wmv,250,23487.26,5871815.489809126000
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,8,zH,382,17559.82,6707852.445684779014
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,9,60LO4,435,66613.46,28976858.79697587720
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,10,Z8EkwNK,258,84550.35,21813992.84214311046
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,11,Fl,2,92264.76,184529.53610043866
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,12,BlkFC,52,38598.97,2007146.71347021624
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,13,9zJ,286,3433.94,982107.855736386522
3HQ55S,NEWeA,2023-12-02,167423352.06,34.50,14,byA,639,51772.57,33082673.379691607766
ZkJZGm,WuFqjw,2023-09-25,184595381.71,33.58,1,fxSw,872,36099.48,31478753.00119358408
ZkJZGm,WuFqjw,2023-09-25,184595381.71,33.58,2,2DfLj,823,44345.12,36496038.72222576216
ZkJZGm,WuFqjw,2023-09-25,184595381.71,33.58,3,tSeOY,602,29140.14,17542368.518995501132
ZkJZGm,WuFqjw,2023-09-25,184595381.71,33.58,4,Ox,547,87156.81,47674778.79547377352
ZkJZGm,WuFqjw,2023-09-25,184595381.71,33.58,5,eVKKXxa,64,79289.21,5074509.66147975168
ZkJZGm,WuFqjw,2023-09-25,184595381.71,33.58,6,MYO,358,25195.90,9020132.58770605598
ZkJZGm,WuFqjw,2023-09-25,184595381.71,33.58,7,4k,540,46286.94,24994949.3002432980
ZkJZGm,WuFqjw,2023-09-25,184595381.71,33.58,8,KdK,866,61374.65,53150450.28441007082
ZkJZGm,WuFqjw,2023-09-25,184595381.71,33.58,9,pkm,722,72731.10,52511857.21829682022
I6VzGL,NEWeA,2022-01-25,164911153.48,23.27,1,T6zaZ,244,55916.41,13643605.58471017116
I6VzGL,NEWeA,2022-01-25,164911153.48,23.27,2,TY,205,37706.32,7729796.911174568525
I6VzGL,NEWeA,2022-01-25,164911153.48,23.27,3,ljtMan,94,6343.67,596305.238058041704
I6VzGL,NEWeA,2022-01-25,164911153.48,23.27,4,XiiI,128,53161.86,6804718.543634140928
I6VzGL,NEWeA,2022-01-25,164911153.48,23.27,5,z2E,203,30261.69,6143124.329813580081
I6VzGL,NEWeA,2022-01-25,164911153.48,23.27,6,yvFI8L,468,27545.33,12891219.09813491364
I6VzGL,NEWeA,2022-01-25,164911153.48,23.27,7,3,899,60979.66,54820715.39216877017
I6VzGL,NEWeA,2022-01-25,164911153.48,23.27,8,HztcDZh,784,69061.73,54144399.844566864
I6VzGL,NEWeA,2022-01-25,164911153.48,23.27,9,jV6In1,365,10707.10,3908092.584976252105
I6VzGL,NEWeA,2022-01-25,164911153.48,23.27,10,14XFUnV,454,34382.38,15609603.30762075428
I6VzGL,NEWeA,2022-01-25,164911153.48,23.27,11,x1gmjhn,407,94934.40,38638302.13944919372
wDuyM9,fAbnYZ,2022-10-25,112249415.92,31.77,1,9vq2PK9,409,91214.20,37306608.53018284926
wDuyM9,fAbnYZ,2022-10-25,112249415.92,31.77,2,GoBBhz,292,24863.07,7260018.317981485940
wDuyM9,fAbnYZ,2022-10-25,112249415.92,31.77,3,lu,850,37933.17,32243196.99403148650
wDuyM9,fAbnYZ,2022-10-25,112249415.92,31.77,4,satp,348,86361.91,30053944.72988600532
wDuyM9,fAbnYZ,2022-10-25,112249415.92,31.77,5,io,701,26954.34,18894994.59966731718
wDuyM9,fAbnYZ,2022-10-25,112249415.92,31.77,6,BKR,534,72372.21,38646760.77420676074
wDuyM9,fAbnYZ,2022-10-25,112249415.92,31.77,7,WCqH,28,4747.19,132921.58734150604
w1AtnI,LAHJLuidD,2022-05-05,65885567.02,65.92,1,YCnb,666,57238.60,38120912.23801389012
w1AtnI,LAHJLuidD,2022-05-05,65885567.02,65.92,2,OMd,692,2192.44,1517173.3771753202236
w1AtnI,LAHJLuidD,2022-05-05,65885567.02,65.92,3,m6V,974,66666.64,64933308.4738054276
w1AtnI,LAHJLuidD,2022-05-05,65885567.02,65.92,4,xo,406,48746.53,19791092.86652614368
w1AtnI,LAHJLuidD,2022-05-05,65885567.02,65.92,5,nYPzg,167,16709.26,2790447.787945690186
w1AtnI,LAHJLuidD,2022-05-05,65885567.02,65.92,6,YvH,773,85611.07,66177363.13797052202
c7N50T,NMriDdm,2023-03-28,193106225.45,4.00,1,7Fc,795,92307.26,73384275.80956375110
c7N50T,NMriDdm,2023-03-28,193106225.45,4.00,2,n0BuaO,797,96281.26,76736165.73692812344
c7N50T,NMriDdm,2023-03-28,193106225.45,4.00,3,CHCMA7,161,5434.77,874998.148605008036
c7N50T,NMriDdm,2023-03-28,193106225.45,4.00,4,RTMH,364,42078.71,15316653.034971217020
c7N50T,NMriDdm,2023-03-28,193106225.45,4.00,5,ffsF,731,47670.07,34846824.30275207936
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,1,PNXhi,702,20291.08,14244340.96789403310
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,2,ly0yYqv,464,37636.33,17463261.58715015856
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,3,SD6H,256,51619.04,13214474.64119077888
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,4,ENg,577,22784.45,13146628.558850185408
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,5,02Mu5d,70,88236.27,6176539.04766897670
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,6,xtwwxU,204,78107.33,15933896.08034906316
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,7,m6V,253,66666.64,16866660.2093149622
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,8,3QCGI,173,83937.06,14521112.08962641986
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,9,b7BF8u,616,72569.76,44702976.0500130192
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,10,mcq,770,46883.95,36100647.35565741530
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,11,PP,378,99198.18,37496913.83934729156
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,12,A,421,25314.20,10657280.81446515521
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,13,576,375,69089.98,25908745.75714631625
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,14,wMgM,577,61954.20,35747578.18417250655
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,15,uA3WHL,994,30537.93,30354705.761906463378
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,16,y,250,54197.98,13549496.21800229750
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,17,beX,386,9862.34,3806865.169695855932
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,18,ornzrQ,689,66960.66,46135895.6677677136
4SbEQa,WuFqjw,2023-10-04,179045559.25,60.55,19,gIf7,644,89891.31,57890009.7306794592
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,1,rwANs5,620,65879.15,40845075.66506264680
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,2,TCQ,710,57131.99,40563716.672589909650
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,3,lfJSEAF,382,80205.44,30638479.49655645072
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,4,PoUt,909,64473.04,58605994.81050176259
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,5,Reu,76,4241.15,322327.729257995876
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,6,gIf7,138,89891.31,12405002.0851455984
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,7,HfhG,826,2745.11,2267466.9681236198318
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,8,uLpN,203,49475.85,10043598.11122528574
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,9,SD6H,967,51619.04,49915613.19543548116
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,10,7XT18kN,179,61037.68,10925746.40265966607
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,11,NWMx,262,54418.26,14257584.66141506402
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,12,3jS8,594,45478.64,27014313.649971551904
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,13,eC,432,52858.09,22834698.262329517200
Um875r,wGKpRbFEw,2023-03-19,273671344.87,19.91,14,S4NYm,937,22511.22,21093019.994520081436
TdDzJj,fAbnYZ,2024-02-22,143415359.77,51.58,1,qskIxNz,998,75977.29,75825340.18951633104
TdDzJj,fAbnYZ,2024-02-22,143415359.77,51.58,2,z2E,54,30261.69,1634131.595122824258
TdDzJj,fAbnYZ,2024-02-22,143415359.77,51.58,3,XiiI,635,53161.86,33757783.400059996010
TdDzJj,fAbnYZ,2024-02-22,143415359.77,51.58,4,Fc,666,32977.38,21962939.676770750544
TdDzJj,fAbnYZ,2024-02-22,143415359.77,51.58,5,3lK,964,5279.16,5089117.5749814870300
TdDzJj,fAbnYZ,2024-02-22,143415359.77,51.58,6,1,217,25882.88,5616587.050050682188
TdDzJj,fAbnYZ,2024-02-22,143415359.77,51.58,7,Wlw,212,77257.28,16378545.26610357732
TdDzJj,fAbnYZ,2024-02-22,143415359.77,51.58,8,I8,937,27407.22,25680566.389608478386
TdDzJj,fAbnYZ,2024-02-22,143415359.77,51.58,9,BbV,805,15716.42,12651720.30087041055
TdDzJj,fAbnYZ,2024-02-22,143415359.77,51.58,10,Jp6s,971,31354.62,30445338.544058494662
TdDzJj,fAbnYZ,2024-02-22,143415359.77,51.58,11,7fCbSD,9,73068.25,657614.33710686675
TdDzJj,fAbnYZ,2024-02-22,143415359.77,51.58,12,pO,196,81431.76,15960625.68849397992
TdDzJj,fAbnYZ,2024-02-22,143415359.77,51.58,13,yQ,897,56383.86,50576326.27213810098
0RdA73,fAbnYZ,2021-12-08,28413962.84,44.77,1,1K7ina,128,81582.35,10442541.27161002752
0RdA73,fAbnYZ,2021-12-08,28413962.84,44.77,2,Nj2EZ,189,88232.65,16675972.7075034534
0RdA73,fAbnYZ,2021-12-08,28413962.84,44.77,3,y,449,54197.98,24334895.20753212631
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,1,G5,360,97742.28,35187222.63417561000
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,2,Xv,490,23411.50,11471636.446470785060
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,3,WSjQwT,364,57284.27,20851477.558449336344
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,4,eeBAZPY,97,93057.68,9026595.26624183116
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,5,6mxGP,823,33013.65,27170234.70852252588
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,6,mRgjUCO,241,37255.58,8978596.41280573473
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,7,fk5k,113,23849.55,2695000.15141717683
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,8,guN6,155,42378.05,6568599.00872400930
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,9,6,522,86758.79,45288090.85059748314
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,10,GoBBhz,638,24863.07,15862642.763260917910
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,11,0Hm,509,4622.43,2352820.044326424719
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,12,0,980,72762.85,71307594.1739463120
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,13,I9avX,151,89027.18,13443105.36164481032
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,14,NOjNp,720,82383.94,59316440.53392370800
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,15,CHI,677,12169.95,8239059.885215160717
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,16,cGF,46,73941.24,3401297.2014360386
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,17,SAj,360,69516.64,25025992.3315547280
w2o5kf,wGKpRbFEw,2023-06-29,190104862.45,54.55,18,Wlw,675,77257.28,52148670.06896186175
DAqnoH,fAbnYZ,2023-01-14,48003757.66,37.44,1,j,971,35137.19,34118219.174102584074
DAqnoH,fAbnYZ,2023-01-14,48003757.66,37.44,2,0tgOMyF,436,97757.29,42622179.70309119776
wL4j7W,MXIpmmP,2022-06-24,188223676.60,24.09,1,B,83,99276.13,8239919.02812614427
wL4j7W,MXIpmmP,2022-06-24,188223676.60,24.09,2,Qq2H4,394,81690.64,32186115.68856756062
wL4j7W,MXIpmmP,2022-06-24,188223676.60,24.09,3,NWY4O,746,67335.24,50232091.41199735552
wL4j7W,MXIpmmP,2022-06-24,188223676.60,24.09,4,qNz9,864,89448.58,77283579.6393191712
wL4j7W,MXIpmmP,2022-06-24,188223676.60,24.09,5,RsV8K2,164,92564.39,15180560.33844372844
wL4j7W,MXIpmmP,2022-06-24,188223676.60,24.09,6,ViSU,849,27529.37,23372442.870764561133
wL4j7W,MXIpmmP,2022-06-24,188223676.60,24.09,7,D1Od,73,80875.41,5903905.05426269072
wL4j7W,MXIpmmP,2022-06-24,188223676.60,24.09,8,PJ,976,36447.30,35572566.64074570144
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,1,p3X9b,872,54817.43,47800801.45574066624
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,2,ZS7l,738,29092.27,21470096.170635435990
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,3,C5,848,95162.08,80697448.5461551824
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,4,A5teRlp,809,63764.37,51585382.17926717503
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,5,G756m,296,73807.78,21847104.7001508568
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,6,HCJUkCo,925,68420.45,63288924.86793733425
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,7,bAt,240,56354.58,13525101.23680639680
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,8,BQoJHne,386,72995.65,28176324.6718044812
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,9,Bu,99,33610.64,3327453.75246618708
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,10,es,812,95649.88,77667704.97815986468
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,11,mLLVTE4,925,5848.44,5409808.189540765725
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,12,Uf7Q,440,56934.33,25051109.23527483040
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,13,M7i,484,29570.77,14312256.881829971372
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,14,6mxGP,56,33013.65,1848764.45161271136
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,15,o4TuON,825,24730.80,20402913.74616999900
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,16,J,522,1995.67,1041744.0419447882976
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,17,62,727,91352.15,66413013.95548020845
DgHp1k,WuFqjw,2022-06-05,580844141.50,6.16,18,t5b,932,80619.10,75137006.2373330616
5775Fn,vUBomVM,2023-11-10,132860150.65,40.09,1,4Zq,755,14551.67,10986513.96623399875
5775Fn,vUBomVM,2023-11-10,132860150.65,40.09,2,E4Inu,734,10818.15,7940524.91698009436
5775Fn,vUBomVM,2023-11-10,132860150.65,40.09,3,0pf,48,60663.96,2911870.55925918912
5775Fn,vUBomVM,2023-11-10,132860150.65,40.09,4,Fc,970,32977.38,31988065.294996438480
5775Fn,vUBomVM,2023-11-10,132860150.65,40.09,5,7XT18kN,863,61037.68,52675525.95248766379
